x0,x1,f1,f2
0.04209016217090972,-2.3856087602392764e-05,0.04209016217090972,0.7948415332063031
0.4650672890257961,-4.174720854322719e-05,0.4650672890257961,0.3180424862439477
0.9739152034394419,-1.1806356419510832e-05,0.9739152034394419,0.013128633883284852
0.18652820251822178,-2.1025497425834893e-05,0.18652820251822178,0.5681111649652257
0.6750977387810096,-6.583969341423824e-05,0.6750977387810096,0.17835870308696983
0.08189811093238063,-2.4373918432354195e-05,0.08189811093238063,0.7138219425249781
0.329185675538765,-6.583208733496789e-05,0.329185675538765,0.42625539493348547
0.06631450462238925,-6.583969341423824e-05,0.06631450462238925,0.7424869578586535
0.7739310185866229,0.0006417749698118759,0.7739310185866229,0.12044890576712043
0.6231609925567807,-6.583969341423824e-05,0.6231609925567807,0.21059660658181412
0.6547244097123339,0.000644570721406642,0.6547244097123339,0.19104515755489482
0.11873969434498494,-1.8687267087234503e-05,0.11873969434498494,0.6554139630493347
0.006098761696335997,-5.6147112069074056e-05,0.006098761696335997,0.9219078260192418
0.9269429506713288,-1.3365710187288557e-05,0.9269429506713288,0.037221308068092346
0.663014882706431,-1.160328000567265e-05,0.663014882706431,0.18574280479717287
0.38887455507437285,-1.2053468635791275e-05,0.38887455507437285,0.3764020073085833
0.5282575304472309,-6.698262203480968e-05,0.5282575304472309,0.2731889873234569
0.580794427543346,-7.068000990279928e-06,0.580794427543346,0.23790132509991782
0.4808746932652732,-6.509081121326143e-05,0.4808746932652732,0.3065508969385163
0.2604211689498477,-2.1025497425834893e-05,0.2604211689498477,0.4896854859340397
0.29775427271038607,-6.510346668543893e-05,0.29775427271038607,0.4543337892237945
0.07394096036023773,-1.1609628313407393e-05,0.07394096036023773,0.728079220562841
0.44908509735790403,-6.509081121326143e-05,0.44908509735790403,0.3298641090605393
0.0015631824762129543,-4.6714031669756404e-05,0.0015631824762129543,0.9604645885477562
0.2195480418866684,-1.160328000567265e-05,0.2195480418866684,0.5314405421837063
0.6318055142819496,-6.583969341423824e-05,0.6318055142819496,0.20514011832820156
0.004309071537408948,-4.780792106906332e-05,0.004309071537408948,0.9343582289900255
0.2493526081711238,-6.510346668543893e-05,0.2493526081711238,0.5006503256695725
0.08669420535833305,-5.566591523569847e-05,0.08669420535833305,0.7055632917770743
0.5553303819570914,-6.41868704400436e-05,0.5553303819570914,0.25479711735161414
0.9424521358424657,-1.1536273609700884e-05,0.9424521358424657,0.029200313803663374
0.15576705772110488,-1.0140791451708368e-05,0.15576705772110488,0.6053267095280409
0.05893785512848432,-2.47444744281605e-05,0.05893785512848432,0.7572292261658349
0.5935736665876331,-1.631291994336013e-05,0.5935736665876331,0.22956280768955092
0.8646517615176287,-6.499535666138993e-05,0.8646517615176287,0.07013525807708403
0.13864428602336742,-5.566591523569847e-05,0.13864428602336742,0.6276523111980057
0.840959814509741,0.000644570721406642,0.840959814509741,0.08313925411563022
0.8811044805985276,-6.583969341423824e-05,0.8811044805985276,0.06133016108872271
0.4698757346786015,-3.1545616643548334e-05,0.4698757346786015,0.3145256928298612
0.2859551600723356,-1.2053468635791275e-05,0.2859551600723356,0.4652523304623044
0.598014735206508,-5.4705213004488924e-05,0.598014735206508,0.22668732657434287
0.48861597209455887,-1.3303032440832773e-05,0.48861597209455887,0.30098938143830706
0.40580414671871756,-6.558112661906469e-05,0.40580414671871756,0.3629747300573508
0.550481753113412,-5.4665480590463875e-05,0.550481753113412,0.2580569105580358
0.13494917351721228,-2.47444744281605e-05,0.13494917351721228,0.6326461063224803
0.8676786446641309,-6.510346668543893e-05,0.8676786446641309,0.06850909312126238
0.00034051374073118534,-6.583969341423824e-05,0.00034051374073118534,0.9815503809800765
0.8492415860467004,-1.0000525761034877e-05,0.8492415860467004,0.07845699640861205
0.7867580289301245,-2.1025497425834893e-05,0.7867580289301245,0.11300637888118516
0.5038832479822983,-4.174720854322719e-05,0.5038832479822983,0.290153547480675
0.936692737585192,0.000644570721406642,0.936692737585192,0.03234064658436831
0.016664330320600385,-1.2053468635791275e-05,0.016664330320600385,0.8709097115179849
0.05438432819026068,-6.5542691417174e-05,0.05438432819026068,0.7667985229502291
0.40032247013397115,-1.6920985666084787e-05,0.40032247013397115,0.36728973904767476
0.016964571065603992,-6.583969341423824e-05,0.016964571065603992,0.8697550903447155
0.5685226502044368,-6.583969341423824e-05,0.5685226502044368,0.24599772508195683
0.2891117934741495,-3.1545616643548334e-05,0.2891117934741495,0.4623094059744396
0.6106484436932174,-6.583969341423824e-05,0.6106484436932174,0.21856210714373223
0.18061793337339704,0.0006546221726768062,0.18061793337339704,0.5752751109056521
0.07067243635794235,-6.583969341423824e-05,0.07067243635794235,0.7341600924039933
0.03352340852690399,-6.583969341423824e-05,0.03352340852690399,0.8169091250425811
0.7327602036874376,-1.1603720925148933e-05,0.7327602036874376,0.14398592333586024
0.03875256702016455,-2.47444744281605e-05,0.03875256702016455,0.8031437194313981
0.8860818682975118,-1.1536273609700884e-05,0.8860818682975118,0.05868083869150078
0.23773912972285305,-2.4373918432354195e-05,0.23773912972285305,0.5124153577316466
